id_da rua,Id_ponto,metragem,logradouro,numero,numero original,Data inicial,Data_final,fonte,autor_da_alimentação,Data
290,290-475,475.60,rua miller,475,475,10/06/1937,,"Livro de emplacamento 22, p. 235",Vitoria Martins,17/10/2018
290,290-475,475.60,rua miller,119,119,08/10/1928,09/06/1937,"Livro de emplacamento 22, p. 235",Vitoria Martins,17/10/2018
290,290-475,475.60,rua miller,131,131,08/10/1928,07/10/1928,"Livro de emplacamento 14, p. 9",Vitoria Martins,17/10/2018
290,290-475,475.60,rua miller,137,137,07/10/1928,07/10/1928,"Livro de emplacamento 14, p 9",Vitoria Martins,17/10/2018
290,290-877,877.70,rua miller,877,877,10/06/1937,,"Livro de emplacamento 22, p. 236",Vitoria Martins,17/10/2018
290,290-877,877.70,rua miller,219,219,08/10/1928,09/06/1937,"Livro de emplacamento 22, p. 236; 14, p. 9",Vitoria Martins,17/10/2018
290,290-877,877.70,rua miller,229,229,07/10/1928,07/10/1928,"Livro de emplacamento 14, p. 9",Vitoria Martins,17/10/2018
513,513-123,123.40,rua sebastiao pereira,123,123,22/06/1939,,"Livro de emplacamento 25, p. 259",Vitoria Martins,17/10/2018
513,513-123,123.40,rua sebastiao pereira,1,1,12/01/1909,21/06/1939,"Livro de emplacamento 25, p. 259; 8, p. 148",Vitoria Martins,17/10/2018
513,513-189,189.20,rua sebastiao pereira,189,189,22/06/1939,,"Livro de emplacamento 25, p. 259",Vitoria Martins,17/10/2018
513,513-189,189.20,rua sebastiao pereira,15,15,06/11/1929,21/06/1939,"Livro de emplacamento 25, p. 259; 16, p. 41",Vitoria Martins,17/10/2018
513,513-189,189.20,rua sebastiao pereira,19,19,12/01/1909,05/11/1929,"Livro de emplacamento 16, p. 41; 8, p. 148",Vitoria Martins,17/10/2018
513,513-293,293.90,rua sebastiao pereira,293,293,22/06/1939,,"Livro de emplacamento 25, p. 259",Vitoria Martins,17/10/2018
513,513-293,293.90,rua sebastiao pereira,43,43,06/11/1929,21/06/1939,"Livro de emplacamento 25, p. 259; 16, p. 41",Vitoria Martins,17/10/2018
513,513-293,293.90,rua sebastiao pereira,37,37,12/01/1909,05/11/1929,"Livro de emplacamento 16, p. 41",Vitoria Martins,17/10/2018
513,513-12,12.00,rua sebastiao pereira,12,12,22/06/1939,,"Livro de emplacamento 25, p. 258",Vitoria Martins,17/10/2018
513,513-12,12.00,rua sebastiao pereira,2,2,12/01/1909,21/06/1939,"Livro de emplacamento 25, p. 258; 8, p. 148",Vitoria Martins,17/10/2018
513,513-146,145.00,rua sebastiao pereira,146,146,22/06/1939,,"Livro de emplacamento 25, p. 258",Vitoria Martins,17/10/2018
513,513-146,145.00,rua sebastiao pereira,48,48,24/11/1911,21/06/1939,"Livro de emplacamento 25, p. 258; 16 p. 41",Vitoria Martins,17/10/2018
513,513-146,145.00,rua sebastiao pereira,40,40,12/01/1909,23/11/1911,"Livro de emplacamento 8, p. 179; 8 p. 148",Vitoria Martins,17/10/2018
513,513-290,290.10,rua sebastiao pereira,290,290,22/06/1939,,"Livro de emplacamento 25, p. 258",Vitoria Martins,17/10/2018
513,513-290,290.10,rua sebastiao pereira,92,92,06/11/1929,21/06/1939,"Livro de emplacamento 25, p. 258; 16, p. 41",Vitoria Martins,17/10/2018
513,513-290,290.10,rua sebastiao pereira,72,72,05/11/1929,05/11/1929,"Livro de emplacamento 16, p. 41",Vitoria Martins,17/10/2018
293,293-51,51.90,rua ana cintra,51,51,15/10/1935,,"Livro de emplacamento 20, p. 98",Vitoria Martins,17/10/2018
293,293-51,51.90,rua ana cintra,48,48,13/09/1930,14/10/1935,"Livro de emplacamento 20, p. 98; 17, p.91",Vitoria Martins,17/10/2018
293,293-51,51.90,rua ana cintra,44,44,17/06/1911,12/09/1930,"Livro de emplacamento 17, p. 91; 1, p. 34",Vitoria Martins,17/10/2018
293,293-51,51.90,rua ana cintra,42,42,27/07/1908,16/06/1911,Livro de emplacamento 1 p.34,Vitoria Martins,17/10/2018
293,293-51,51.90,rua ana cintra,26,26,26/07/1908,26/07/1908,"Livro de emplacamento 1, p. 34",Vitoria Martins,17/10/2018
293,293-187,186.50,rua ana cintra,187,187,15/10/1935,,"Livro de emplacamento 20, p. 98",Vitoria Martins,17/10/2018
293,293-187,186.50,rua ana cintra,30,30,13/09/1930,14/10/1935,"Livro de emplacamento 20, p. 98",Vitoria Martins,17/10/2018
293,293-187,186.50,rua ana cintra,26,26,12/09/1930,13/09/1930,"Livro de emplacamento 17, p 91",Vitoria Martins,17/10/2018
293,293-315,314.80,rua ana cintra,315,315,15/10/1935,,"Livro de emplacamento 20, p. 98",Vitoria Martins,17/10/2018
293,293-315,314.80,rua ana cintra,2,2sob,13/09/1930,14/10/1935,"Livro de emplacamento 20, p. 98",Vitoria Martins,17/10/2018
293,293-50,49.20,rua ana cintra,50,50,15/10/1935,,"Livro de emplacamento 20, p. 99",Vitoria Martins,17/10/2018
293,293-50,49.20,rua ana cintra,41,41,12/09/1930,14/10/1935,"Livro de emplacamento 20,p. 99",Vitoria Martins,17/10/2018
293,293-195,195.80,rua ana cintra,196,196,15/10/1935,,"Livro de emplacamento 20, p. 99",Vitoria Martins,17/10/2018
293,293-195,195.80,rua ana cintra,31,31,13/09/1930,14/10/1935,"Livro de emplacamento 20, p. 99; 17, p. 91",Vitoria Martins,17/10/2018
293,293-195,195.80,rua ana cintra,29,29,12/09/1930,12/09/1930,"Livro de emplacamento 17, p. 91",Vitoria Martins,17/10/2018
293,293-306,305.90,rua ana cintra,306,306,15/10/1935,,"Livro de emplacamento 20, p. 99",Vitoria Martins,17/10/2018
293,293-306,305.90,rua ana cintra,1,1t,13/09/1930,14/10/1935,"Livro de emplacamento 20, p. 99; 17, p 91",Vitoria Martins,17/10/2018
298,298-30,29.50,rua baroneza de itu,30,30,20/01/1936,,"Livro de emplacamento 20, p. 340",Vitoria Martins,17/10/2018
298,298-30,29.50,rua baroneza de itu,2,2,18/01/1909,19/01/1936,"Livro de emplacamento 20, p. 340",Vitoria Martins,17/10/2018
298,298-90,90.00,rua baroneza de itu,90,90,20/01/1936,,"Livro de emplacamento 20, p. 340",Vitoria Martins,17/10/2018
298,298-90,90.00,rua baroneza de itu,20,20,19/01/1936,19/01/1936,"Livro de emplacamento 20, p. 340",Vitoria Martins,17/10/2018
298,298-73,72.00,rua baroneza de itu,73,73,20/01/1936,,"Livro de emplacamento 20, p. 341",Vitoria Martins,17/10/2018
298,298-73,72.00,rua baroneza de itu,1,1,18/09/1924,19/01/1936,"Livro de emplacamento 20, p. 341; 2, p. 59",Vitoria Martins,17/10/2018
298,298-81,80.50,rua baroneza de itu,81,81,20/01/1936,,"Livro de emplacamento 20, p. 341",Vitoria Martins,17/10/2018
298,298-81,80.50,rua baroneza de itu,3,3,18/01/1909,19/01/1936,"Livro de emplacamento 20, p. 341; 2, p. 8",Vitoria Martins,17/10/2018
306,306-75,75.30,rua dr frederico steidel,75,75,25/10/1935,,"Livro de emplacamento 20, p. 121",Vitoria Martins,17/10/2018
306,306-75,75.30,rua dr frederico steidel,15,15,24/10/1935,24/10/1935,"Livro de emplacamento 20, p. 121",Vitoria Martins,17/10/2018
306,306-167,167.80,rua dr frederico steidel,167,167,25/10/1935,,"Livro de emplacamento 20, p. 121",Vitoria Martins,17/10/2018
306,306-167,167.80,rua dr frederico steidel,39,39,24/10/1935,24/10/1935,"Livro de emplacamento 20, p.121",Vitoria Martins,17/10/2018
524,524-23,23.90,rua duque de caxias,23,23,19/11/1935,,"Livro de emplacamento 20, p. 190",Vitoria Martins,17/10/2018
524,524-23,23.90,rua duque de caxias,1,1,12/01/1909,18/11/1935,"Livro de emplacamento 20, p. 190; 4, p.2",Vitoria Martins,17/10/2018
524,524-405,404.40,rua duque de caxias,405,405,19/11/1935,,"Livro de emplacamento 20, p. 190",Vitoria Martins,17/10/2018
524,524-405,404.40,rua duque de caxias,73,73,13/09/1928,18/11/1935,"Livro de emplacamento 20, p. 190; 13, p. 111",Vitoria Martins,17/10/2018
524,524-405,404.40,rua duque de caxias,83,83,12/01/1909,12/09/1928,"Livro de emplacamento 13, p. 111; 4, p. 2",Vitoria Martins,17/10/2018
524,524-753,753.10,rua duque de caxias,753,753,19/11/1935,,"Livro de emplacamento 20, p. 190",Vitoria Martins,17/10/2018
524,524-753,753.10,rua duque de caxias,147,147Sob,13/09/1928,18/11/1935,"Livro de emplacamento 20, p. 190; 13, p. 111",Vitoria Martins,17/10/2018
524,524-753,753.10,rua duque de caxias,155,155,12/09/1928,12/09/1928,"Livro de emplacamento 13, p. 111",Vitoria Martins,17/10/2018
524,524-8,8.00,rua duque de caxias,8,8,19/11/1935,,"Livro de emplacamento 20, p. 189",Vitoria Martins,17/10/2018
524,524-8,8.00,rua duque de caxias,2,2,12/01/1909,18/11/1935,"Livro de emplacamento 20, p. 189; 4, p. 2",Vitoria Martins,17/10/2018
524,524-474,474.80,rua duque de caxias,474,474,19/11/1935,,"Livro de emplacamento 20, p. 189",Vitoria Martins,17/10/2018
524,524-474,474.80,rua duque de caxias,48,48,13/09/1928,18/11/1935,"Livro de emplacamento 20, p. 189; 13, p. 111",Vitoria Martins,17/10/2018
524,524-474,474.80,rua duque de caxias,44,44,22/05/1922,12/09/1928,"Livro de emplacamento 13, p. 111; 4, p 15",Vitoria Martins,17/10/2018
524,524-474,474.80,rua duque de caxias,36,36,12/01/1909,21/05/1922,"Livro de emplacamento 4, p. 15",Vitoria Martins,17/10/2018
524,524-474,474.80,rua duque de caxias,26,26,12/01/1909,11/01/1909,"Livro de emplacamento 4, p. 2",Vitoria Martins,17/10/2018
524,524-758,758.40,rua duque de caxias,758,758,19/11/1935,,"Livro de emplacamento 20, p. 189",Vitoria Martins,17/10/2018
524,524-758,758.40,rua duque de caxias,80,80,13/09/1928,18/11/1935,"Livro de emplacamento 20, p. 189",Vitoria Martins,17/10/2018
524,524-758,758.40,rua duque de caxias,62,62,12/01/1909,12/09/1928,"Livro de emplacamento 13, p 111; 4, p. 2",Vitoria Martins,17/10/2018
524,524-758,758.40,rua duque de caxias,54,54,10/01/1909,10/01/1909,"Livro de emplacamento 4, p. 2",Vitoria Martins,17/10/2018
387,387-67,67.90,rua bella cintra,67,67,01/12/1933,,"Livro de emplacamento 19, p. 108",Vitoria Martins,18/10/2018
387,387-67,67.90,rua bella cintra,3,3,30/11/1933,30/11/1933,"Livro de emplacamento 19, p. 108",Vitoria Martins,18/10/2018
387,387-201,200.90,rua bella cintra,201,201,01/12/1933,,"Livro de emplacamento 19, p. 108",Vitoria Martins,18/10/2018
387,387-201,200.90,rua bella cintra,37,37,27/08/1907,30/11/1933,"Livro de emplacamento 19, p. 108",Vitoria Martins,18/10/2018
387,387-201,200.90,rua bella cintra,35,35,26/08/1907,26/08/1907,"Livro de emplacamento 1, p. 94",Vitoria Martins,18/10/2018
387,387-365,365.80,rua bella cintra,365,365,01/12/1933,,"Livro de emplacamento 19, p. 108",Vitoria Martins,18/10/2018
387,387-365,365.80,rua bella cintra,85,85,27/08/1907,30/11/1933,"Livro de emplacamento 18, p. 108; 1, p. 94",Vitoria Martins,18/10/2018
387,387-365,365.80,rua bella cintra,83,83,26/08/1907,26/08/1907,"Livro de emplacamento 1, p. 94",Vitoria Martins,18/10/2018
387,387-24,23.70,rua bella cintra,24,24,01/12/1933,,"Livro de emplacamento 19, p. 111",Vitoria Martins,18/10/2018
387,387-24,23.70,rua bella cintra,2,2,27/08/1907,30/11/1933,"Livro de emplacamento 19, p. 111",Vitoria Martins,18/10/2018
387,387-202,202.20,rua bella cintra,202,202,01/12/1933,,"Livro de emplacamento 19, p. 111",Vitoria Martins,18/10/2018
387,387-202,202.20,rua bella cintra,58,58,04/02/1918,30/11/1933,"Livro de emplacamento 19, p. 111; 2, p. 51",Vitoria Martins,18/10/2018
387,387-202,202.20,rua bella cintra,68,68,03/02/1918,03/02/1918,"Livro de emplacamento 2, p. 51",Vitoria Martins,18/10/2018
387,387-368,368.60,rua bella cintra,368,368,01/12/1933,,"Livro de emplacamento 19, p. 111",Vitoria Martins,18/10/2018
387,387-368,368.60,rua bella cintra,124,124,30/11/1933,30/11/1933,"Livro de emplacamento 19, p. 111; 2, p. 51",Vitoria Martins,18/10/2018
387,387-368,368.60,rua bella cintra,132,132,04/02/1933,20/03/1911,"Livro de emplacamento 2, p. 51; 2, p. 25",Vitoria Martins,18/10/2018
388,388-40,39.30,rua peixoto gomide,40,40,04/03/1937,,"Livro de emplacamento 22, p. 2",Vitoria Martins,18/10/2018
388,388-40,39.30,rua peixoto gomide,2,2,19/07/1928,03/03/1937,"Livro de emplacamento 22, p. 2; 7, p. 130",Vitoria Martins,18/10/2018
388,388-268,267.30,rua peixoto gomide,268,268,04/03/1937,,"Livro de emplacamento 22, p. 2",Vitoria Martins,18/10/2018
388,388-268,267.30,rua peixoto gomide,22,22,09/08/1922,03/03/1937,"Livro de emplacamento 22, p. 2",Vitoria Martins,18/10/2018
388,388-268,267.30,rua peixoto gomide,36,36,08/08/1922,08/08/1922,"Livro de emplacamento 7, p. 194",Vitoria Martins,18/10/2018
388,388-434,434.00,rua peixoto gomide,434,434,04/03/1937,,"Livro de emplacamento 22, p. 2",Vitoria Martins,18/10/2018
388,388-434,434.00,rua peixoto gomide,60,60,03/03/1937,03/03/1937,"Livro de emplacamento 22, p. 2",Vitoria Martins,18/10/2018
388,388-43,43.60,rua peixoto gomide,43,43,04/03/1937,,"Livro de emplacamento 22, p. 5",Vitoria Martins,18/10/2018
388,388-43,43.60,rua peixoto gomide,3,3,19/07/1928,03/03/1937,"Livro de emplacamento 22, p. 5; 14, p. 56",Vitoria Martins,18/10/2018
388,388-43,43.60,rua peixoto gomide,1,1a,09/08/1922,18/07/1928,"Livro de emplacamento 14, p. 56; 7, p. 193",Vitoria Martins,18/10/2018
388,388-251,252.00,rua peixoto gomide,251,251,04/03/1937,,"Livro de emplacamento 22, p. 5",Vitoria Martins,18/10/2018
388,388-251,252.00,rua peixoto gomide,39,39,19/07/1928,03/03/1937,"Livro de emplacamento 22, p.5; 14, p. 56",Vitoria Martins,18/10/2018
388,388-251,252.00,rua peixoto gomide,33,33,23/03/1911,18/07/1937,"Livro de emplacamento 14, p. 56; 7, p. 130",Vitoria Martins,18/10/2018
388,388-251,252.00,rua peixoto gomide,27,27,22/03/1911,22/03/1911,"Livro de emplacamento 7, p. 130",Vitoria Martins,18/10/2018
388,388-475,475.20,rua peixoto gomide,475,475,04/03/1937,,"Livro de emplacamento 22, p. 5",Vitoria Martins,18/10/2018
388,388-475,475.20,rua peixoto gomide,81,81,19/07/1928,03/03/1937,"Livro de emplacamento 22, p. 5, 22, p. 5",Vitoria Martins,18/10/2018
388,388-475,475.20,rua peixoto gomide,69,69,09/08/1922,18/07/1928,"Livro de emplacamento 14, p. 56",Vitoria Martins,18/10/2018
388,388-475,475.20,rua peixoto gomide,51,51,23/03/1911,07/08/1922,"Livro de emplacamento 7; p. 193; 7, p. 130",Vitoria Martins,18/10/2018
388,388-475,475.20,rua peixoto gomide,45,45,22/03/1911,22/03/1911,"Livro de emplacamento 7, p. 193",Vitoria Martins,18/10/2018
392,392-10,10.20,rua herculano de freitas,10,10,31/03/1936,,"Livro de emplacamento 21, p. 8",Vitoria Martins,18/10/2018
392,392-10,10.20,rua herculano de freitas,2,2,27/10/1927,30/03/1936,"Livro de emplacamento 21, p. 8; 11, p. 126",Vitoria Martins,18/10/2018
392,392-10,10.20,rua herculano de freitas,107,107,28/10/1927,28/10/1927,"Livro de emplacamento 11, p. 126",Vitoria Martins,18/10/2018
392,392-184,183.40,rua herculano de freitas,184,184,31/03/1936,,"Livro de emplacamento 21, p. 8",Vitoria Martins,18/10/2018
392,392-184,183.40,rua herculano de freitas,44,44,27/10/1927,30/03/1936,"Livro de emplacamento 21, p. 8",Vitoria Martins,18/10/2018
392,392-184,183.40,rua herculano de freitas,63,63,26/10/1927,26/10/1927,"Livro de emplacamento 11, p. 126",Vitoria Martins,18/10/2018
392,392-390,389.40,rua herculano de freitas,390,390,31/03/1936,,"Livro de emplacamento 21, p. 8",Vitoria Martins,18/10/2018
392,392-390,389.40,rua herculano de freitas,80,80,30/03/1936,30/03/1936,"Livro de emplacamento 21, p. 8",Vitoria Martins,18/10/2018
392,392-13,13.10,rua herculano de freitas,13,13,31/03/1936,,"Livro de emplacamento 21, p. 9",Vitoria Martins,18/10/2018
392,392-13,13.10,rua herculano de freitas,1,1,27/10/1927,30/03/1936,"Livro de emplacamento 21, p. 9; 11, p. 126",Vitoria Martins,18/10/2018
392,392-181,181.80,rua herculano de freitas,181,181,31/03/1936,,"Livro de emplacamento 21, p. 9",Vitoria Martins,18/10/2018
392,392-181,181.80,rua herculano de freitas,55,55A,27/10/1927,30/03/1936,"Livro de emplacamento 21, p. 9; 11, p. 126",Vitoria Martins,18/10/2018
392,392-181,181.10,rua herculano de freitas,74,74,26/10/1927,26/10/1927,"Livro de emplacamento 11, p. 126",Vitoria Martins,18/10/2018
392,392-397,396.20,rua herculano de freitas,397,397,31/03/1936,,"Livro de emplacamento 21, p. 9",Vitoria Martins,18/10/2018
392,392-397,396.20,rua herculano de freitas,109,109,30/03/1936,30/03/1936,"Livro de emplacamento 21, p. 9",Vitoria Martins,18/10/2018
393,393-25,25.70,rua itarare,25,25,15/06/1939,,"Livro de emplacamento 25, p. 243",Vitoria Martins,18/10/2018
393,393-25,25.70,rua itarare,1,1,14/06/1939,14/06/1939,"Livro de emplacamento 25, p. 243",Vitoria Martins,18/10/2018
393,393-149,148.40,rua itarare,149,149,15/06/1939,,"Livro de emplacamento 25, p. 243",Vitoria Martins,18/10/2018
393,393-149,148.40,rua itarare,19,19,14/06/1939,14/06/1939,"Livro de emplacamento 25, p. 243",Vitoria Martins,18/10/2018
393,393-329,328.30,rua itarare,329,329,15/06/1939,,"Livro de emplacamento 25, p. 243",Vitoria Martins,18/10/2018
393,393-329,328.30,rua itarare,55,55,22/10/1927,14/06/1939,"Livro de emplacamento 25, p. 243; 11, p. 136",Vitoria Martins,18/10/2018
393,393-329,328.30,rua itarare,45,45,21/10/1927,21/10/1927,"Livro de emplacamento 11, p 136",Vitoria Martins,18/10/2018
393,393-28,28.20,rua itarare,28,28,15/06/1939,,"Livro de emplacamento 25, p. 242",Vitoria Martins,18/10/2018
393,393-28,28.20,rua itarare,2,2,14/06/1939,14/06/1939,"Livro de emplacamento 25, p. 242",Vitoria Martins,18/10/2018
393,393-154,153.10,rua itarare,154,154,15/06/1939,,"Livro de emplacamento 25, p. 242",Vitoria Martins,18/10/2018
393,393-154,153.10,rua itarare,18,18,22/10/1927,14/06/1939,"Livro de emplacamento 25, p. 242; 11, p. 136",Vitoria Martins,18/10/2018
393,393-154,153.10,rua itarare,14,14,21/10/1927,21/10/1927,"Livro de emplacamento 11, p. 136",Vitoria Martins,18/10/2018
393,393-302,301.50,rua itarare,302,302,15/06/1939,,"Livro de empĺacamento 25, p. 242",Vitoria Martins,18/10/2018
393,393-302,301.50,rua itarare,46,46,14/06/1939,14/06/1939,"Livro de emplacamento 25, p. 242",Vitoria Martins,18/10/2018
394,394-36,36.70,rua paim,36,36,16/05/1940,,"Livro de emplacamento 27, p. 94",Vitoria Martins,18/10/2018
394,394-36,36.70,rua paim,2,2,15/05/1940,15/05/1940,"Livro de emplacamento 27, p. 94",Vitoria Martins,18/10/2018
394,394-326,326.20,rua paim,326,326,16/05/1940,,"Livro de emplacamento 27, p. 94",Vitoria Martins,18/10/2018
394,394-326,326.20,rua paim,44,44,26/06/1929,15/05/1940,"Livro de emplacamento 27, p. 94; 15, p. 135",Vitoria Martins,18/10/2018
394,394-326,326.60,rua paim,48,48,25/06/1929,25/06/1929,"Livro de emplacamento 15, p. 135",Vitoria Martins,18/10/2018
394,394-490,490.10,rua paim,490,490,16/05/1940,,"Livro de emplacamento 27, p. 94",Vitoria Martins,18/10/2018
394,394-490,490.10,rua paim,92,92,15/05/1940,15/05/1940,"Livro de emplacamento 27, p. 94",Vitoria Martins,18/10/2018
394,394-7,6.70,rua paim,7,7,16/05/1940,,"Livro de emplacamento 27, p. 95",Vitoria Martins,18/10/2018
394,394-7,6.70,rua paim,1,1,15/05/1940,15/05/1940,"Livro de emplacamento 27, p. 95",Vitoria Martins,18/10/2018
394,394-285,284.60,rua paim,285,285,16/05/1940,,"Livro de emplacamento 27, p. 95",Vitoria Martins,18/10/2018
394,394-285,284.60,rua paim,69,69,26/06/1929,15/05/1940,"Livro de emplacamento 27, p. 95; 15, p. 135",Vitoria Martins,18/10/2018
394,394-285,284.60,rua paim,61,61,25/06/1929,25/06/1929,"Livro de emplacamento 15, p. 135",Vitoria Martins,18/10/2018
394,394-477,477.50,rua paim,477,477,16/05/1940,,"Livro de emplacamento 27, p 95",Vitoria Martins,18/10/2018
394,394-477,477.50,rua paim,123,123,15/05/1940,15/05/1940,"Livro de emplacamento 27, p. 95",Vitoria Martins,18/10/2018
402,402-27,27.10,rua sao vicente,27,27,10/11/1939,,"Livro de emplacamento 26, p. 350",Vitoria Martins,18/10/2018
402,402-27,27.10,rua sao vicente,1,1,15/08/1928,09/11/1939,"Livro de emplacamento 26, p. 350",Vitoria Martins,18/10/2018
402,402-160,160.60,rua sao vicente,160,160,10/11/1939,,"Livro de emplacamento 26, p. 350",Vitoria Martins,18/10/2018
402,402-160,160.60,rua sao vicente,29,29,15/08/1928,09/11/1939,"Livro de emplacamento 26, p. 350; 14, p. 70",Vitoria Martins,18/10/2018
402,402-160,160.60,rua sao vicente,39,39 tinta,14/08/1928,14/08/1928,"Livro de emplacamento 14, p. 70",Vitoria Martins,18/10/2018
402,402-271,270.70,rua sao vicente,271,271,10/11/1939,,"Livro de emplacamento 26, p. 350",Vitoria Martins,18/10/2018
402,402-271,270.70,rua sao vicente,57,57,09/11/1939,09/11/1939,"Livro de emplacamento 26, p. 350",Vitoria Martins,18/10/2018
402,402-42,42.50,rua sao vicente,42,42,10/11/1939,,"Livro de emplacamento 26, p. 351",Vitoria Martins,18/10/2018
402,402-42,42.50,rua sao vicente,2,2sob,15/08/1928,09/11/1939,"Livro de emplacamento 26, p. 351; 14, p. 28",Vitoria Martins,18/10/2018
402,402-172,171.50,rua sao vicente,172,172,10/11/1939,,"Livro de emplacamento 26, p. 351",Vitoria Martins,18/10/2018
402,402-172,171.50,rua sao vicente,8,8,15/08/1928,09/11/1939,"Livro de emplacamento 26, p. 351; 14, p. 70",Vitoria Martins,18/10/2018
402,402-172,171.50,rua sao vicente,20,20,14/08/1928,14/08/1928,"Livro de emplacamento 14, p. 70",Vitoria Martins,18/10/2018
402,402-270,271.20,rua sao vicente,270,270,10/11/1939,,"Livro de emplacamento 26, p. 351",Vitoria Martins,18/10/2018
402,402-270,271.20,rua sao vicente,34,34,15/08/1928,09/11/1939,"Livro de emplacamento 26, p. 351; 14, p. 70",Vitoria Martins,18/10/2018
402,402-270,271.20,rua sao vicente,50,50,14/08/1928,14/08/1928,"Livro de emplacamento 14, p. 70",Vitoria Martins,18/10/2018
405,405-39,39.90,rua major diogo,39,39,07/02/1936,,"Livro de emplacamento 20, p. 344",Vitoria Martins,18/10/2018
